Request ID,Test suite name,Test case name,Endpoint,Method,Status Code,Start time,Duration till headers received[ms],Duration till body received[ms],Request Body Length,Response Body Length,Test Result
315,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 0,/g/layout,GET,200,2023-03-20 18:27:54,160,164,0,376,PASS
316,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 1,/g/list/devices,GET,200,2023-03-20 18:27:55,4458,4463,0,1125,PASS
317,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 1,/g/layout,PUT,200,2023-03-20 18:27:59,78,81,219,52,PASS
318,Add Layouts,Add a Layout Correctly - add camera to layout aspect ratio 1,/g/layout,GET,200,2023-03-20 18:27:59,55,59,0,376,PASS
319,Add Layouts,Try to add a Layout with camera layout aspect ratio -1,/g/list/devices,GET,200,2023-03-20 18:27:59,4411,4415,0,1125,PASS
320,Add Layouts,Try to add a Layout with camera layout aspect ratio -1,/g/layout,PUT,400,2023-03-20 18:28:04,91,95,220,114,PASS
321,Add Layouts,Try to add a Layout with camera layout aspect ratio -1,/g/layout/list,GET,200,2023-03-20 18:28:04,100,140,0,489,PASS
322,Add Layouts,Suite Teardown,/g/layout/list,GET,200,2023-03-20 18:28:04,50,58,0,489,PASS
323,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-20 18:28:04,2058,2066,0,4,PASS
324,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-20 18:28:06,156,159,0,4,PASS
325,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-20 18:28:06,77,81,0,4,PASS
326,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-20 18:28:07,119,122,0,4,PASS
327,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-20 18:28:07,2350,2355,0,4,PASS
328,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-20 18:28:09,111,114,0,4,PASS
329,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-20 18:28:09,190,196,0,4,PASS
330,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-20 18:28:09,199,203,0,4,PASS
331,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-20 18:28:10,64,68,0,4,PASS
332,Add Layouts,Suite Teardown,/g/layout,DELETE,200,2023-03-20 18:28:10,167,171,0,4,PASS
333,Update Layout,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-20 18:28:10,57,60,83,587,PASS
334,Update Layout,Suite Setup,/g/aaa/authorize,POST,200,2023-03-20 18:28:10,124,127,697,1609,PASS
335,Update Layout,Suite Setup,/g/layout,PUT,200,2023-03-20 18:28:10,114,118,101,52,PASS
336,Update Layout,Update a Layout Correctly - no change,/g/layout,POST,200,2023-03-20 18:28:10,155,158,148,52,PASS
337,Update Layout,Update a Layout Correctly - no change,/g/layout/list,GET,200,2023-03-20 18:28:11,1626,1630,0,180,PASS
338,Update Layout,Update a Layout Correctly - update name,/g/layout,POST,200,2023-03-20 18:28:12,174,178,147,52,PASS
339,Update Layout,Update a Layout Correctly - update name,/g/layout/list,GET,200,2023-03-20 18:28:12,60,65,0,180,PASS
340,Update Layout,Update a Layout Correctly - add camera to layout,/g/list/devices,GET,200,2023-03-20 18:28:12,4530,4539,0,1125,PASS
341,Update Layout,Update a Layout Correctly - add camera to layout,/g/layout,POST,200,2023-03-20 18:28:17,170,174,172,52,PASS
342,Update Layout,Update a Layout Correctly - add camera to layout,/g/layout,GET,200,2023-03-20 18:28:17,190,197,0,354,PASS
343,Update Layout,Update a Layout Correctly - add already added camera to layout,/g/list/devices,GET,200,2023-03-20 18:28:17,4558,4563,0,1125,PASS
344,Update Layout,Update a Layout Correctly - add already added camera to layout,/g/layout,POST,200,2023-03-20 18:28:22,110,114,172,52,PASS
345,Update Layout,Update a Layout Correctly - add already added camera to layout,/g/layout,GET,200,2023-03-20 18:28:22,73,77,0,354,PASS
346,Update Layout,Try to Update a Layout with shares data,/g/user/list,GET,200,2023-03-20 18:28:22,85,87,0,181,PASS
347,Update Layout,Try to Update a Layout with shares data,/g/layout,POST,400,2023-03-20 18:28:22,425,429,183,135,PASS
348,Update Layout,Try to Update a Layout with shares data,/g/layout/list,GET,200,2023-03-20 18:28:23,63,67,0,180,PASS
349,Update Layout,Try to Update a Layout without pane data,/g/layout,POST,400,2023-03-20 18:28:23,116,120,134,98,PASS
350,Update Layout,Try to Update a Layout without pane data,/g/layout/list,GET,200,2023-03-20 18:28:23,90,104,0,180,PASS
351,Update Layout,Suite Teardown,/g/layout/list,GET,200,2023-03-20 18:28:23,39,42,0,180,PASS
352,Update Layout,Suite Teardown,/g/layout,DELETE,200,2023-03-20 18:28:23,67,71,0,4,PASS
353,Delete Layouts,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-20 18:28:23,68,71,83,587,PASS
354,Delete Layouts,Suite Setup,/g/aaa/authorize,POST,200,2023-03-20 18:28:23,145,148,697,1609,PASS
355,Delete Layouts,Delete layout - with valid id parameter,/g/layout,PUT,200,2023-03-20 18:28:24,78,82,103,52,PASS
356,Delete Layouts,Delete layout - with valid id parameter,/g/layout,DELETE,200,2023-03-20 18:28:24,111,116,0,4,PASS
357,Delete Layouts,Delete layout - with valid id parameter,/g/layout/list,GET,200,2023-03-20 18:28:24,88,92,0,161,PASS
358,Delete Layouts,Try to delete layout - without id parameter,/g/layout,DELETE,400,2023-03-20 18:28:24,167,171,0,36,PASS
359,Delete Layouts,Try to delete a layout - with an unexpected argument,/g/layout,DELETE,400,2023-03-20 18:28:24,91,95,0,28,PASS
360,Delete Layouts,Suite Teardown,/g/layout/list,GET,200,2023-03-20 18:28:24,53,57,0,161,PASS
361,Get List Of Managed Switches,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-20 18:28:25,2300,2307,83,586,PASS
362,Get List Of Managed Switches,Suite Setup,/g/aaa/authorize,POST,200,2023-03-20 18:28:27,142,147,697,1609,PASS
363,Get List Of Managed Switches,Get List Of Managed Switches,/g/managed_switch/list,GET,200,2023-03-20 18:28:27,853,857,0,278,PASS
364,Get List Of Managed Switches,Get List Of Managed Switches - detailed,/g/managed_switch/list,GET,200,2023-03-20 18:28:28,217,222,0,470,PASS
365,Get List Of Managed Switches,Suite Teardown,/g/aaa/logout,POST,204,2023-03-20 18:28:28,900,909,2,0,PASS
366,Get Bandwidth Metrics,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-20 18:28:29,59,62,83,587,PASS
367,Get Bandwidth Metrics,Suite Setup,/g/aaa/authorize,POST,200,2023-03-20 18:28:29,172,176,697,1609,PASS
368,Get Bandwidth Metrics,Get bridge bandwidth - without id param,/g/metric/bridgebandwidth,GET,400,2023-03-20 18:28:30,52,55,0,36,PASS
369,Get Bandwidth Metrics,Get bridge bandwidth - with id param,/g/metric/bridgebandwidth,GET,200,2023-03-20 18:28:30,2401,2409,0,10506,PASS
370,Get Bandwidth Metrics,Get camera bandwidth - without id param,/g/metric/camerabandwidth,GET,400,2023-03-20 18:28:32,50,53,0,36,PASS
371,Get Bandwidth Metrics,Get camera bandwidth - with id param,/g/metric/camerabandwidth,GET,200,2023-03-20 18:28:32,79258,79264,0,8731,PASS
372,Get Bandwidth Metrics,Suite Teardown,/g/aaa/logout,POST,204,2023-03-20 18:29:51,92,95,2,0,PASS
373,Get Notifications,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-20 18:29:52,51,54,83,587,PASS
374,Get Notifications,Suite Setup,/g/aaa/authorize,POST,200,2023-03-20 18:29:52,639,642,697,1609,PASS
375,Get Notifications,Get notifications,/g/uinotification,GET,200,2023-03-20 18:29:53,100,124,0,1172,PASS
376,Unauthenticated Endpoint Hits,Try to get user with invalid cookie,/g/user,GET,401,2023-03-20 18:29:53,51,54,0,24,PASS
377,Unauthenticated Endpoint Hits,Try to get user with invalid A param,/g/user,GET,401,2023-03-20 18:29:53,34,37,0,24,PASS
378,Unauthenticated Endpoint Hits,Try to change password with invalid cookie,/g/aaa/change_password,POST,401,2023-03-20 18:29:53,55,58,2,24,PASS
379,Unauthenticated Endpoint Hits,Try to change password with invalid A param,/g/aaa/change_password,POST,401,2023-03-20 18:29:53,49,52,24,24,PASS
380,Unauthenticated Endpoint Hits,Try to create layout with invalid cookie,/g/layout,PUT,401,2023-03-20 18:29:53,29,33,2,24,PASS
381,Unauthenticated Endpoint Hits,Try to create layout with invalid A param,/g/layout,PUT,401,2023-03-20 18:29:54,26,29,24,24,PASS
382,Unauthenticated Endpoint Hits,Try to get layout with invalid cookie,/g/layout,GET,401,2023-03-20 18:29:54,232,236,0,24,PASS
383,Unauthenticated Endpoint Hits,Try to get layout with invalid A param,/g/layout,GET,401,2023-03-20 18:29:54,62,65,0,24,PASS
384,Unauthenticated Endpoint Hits,Try to get layout list with invalid cookie - using /g/layout/list,/g/layout/list,GET,401,2023-03-20 18:29:54,201,204,0,24,PASS
385,Unauthenticated Endpoint Hits,Try to get layout list with invalid A param - using /g/layout/list,/g/layout/list,GET,401,2023-03-20 18:29:54,24,26,0,24,PASS
386,Unauthenticated Endpoint Hits,Try to get layout list with invalid A param - using /g/list/layouts,/g/list/layouts,GET,401,2023-03-20 18:29:54,25,29,0,24,PASS
387,Unauthenticated Endpoint Hits,Try to get layout list with invalid cookie - using /g/list/layouts,/g/list/layouts,GET,401,2023-03-20 18:29:54,37,41,0,24,PASS
388,Get A User,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-20 18:29:54,49,52,82,589,PASS
389,Get A User,Suite Setup,/g/aaa/authorize,POST,200,2023-03-20 18:29:54,713,717,697,2071,PASS
390,Get A User,Get user - current user - without id parameter,/g/user,GET,200,2023-03-20 18:29:55,98,103,0,2065,PASS
391,Get A User,Get user - with id parameter,/g/user/list,GET,200,2023-03-20 18:29:55,70,74,0,178,PASS
392,Get A User,Get user - with id parameter,/g/user,GET,200,2023-03-20 18:29:55,86,90,0,2065,PASS
393,Get A User,Try to get a user with an unexpected argument,/g/user,GET,400,2023-03-20 18:29:56,59,63,0,23,PASS
394,Get A User,Get a user without a param,/g/user,GET,200,2023-03-20 18:29:56,73,77,0,2065,PASS
395,Get A User,Suite Teardown,/g/aaa/logout,POST,204,2023-03-20 18:29:56,95,99,2,0,PASS
396,Get List Of Users,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-20 18:29:56,49,53,82,590,PASS
397,Get List Of Users,Suite Setup,/g/aaa/authorize,POST,200,2023-03-20 18:29:56,834,839,697,2071,PASS
398,Get List Of Users,Get List of Users - using /g/user/list,/g/user/list,GET,200,2023-03-20 18:29:57,62,66,0,178,PASS
399,Get List Of Users,Get List of Users - using /g/list/users,/g/list/users,GET,200,2023-03-20 18:29:57,600,604,0,178,PASS
400,Get List Of Users,Suite Teardown,/g/aaa/logout,POST,204,2023-03-20 18:29:58,79,83,2,0,PASS
401,Delete Users,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-20 18:29:58,52,55,82,587,PASS
402,Delete Users,Suite Setup,/g/aaa/authorize,POST,200,2023-03-20 18:29:58,913,917,697,2071,PASS
403,Delete Users,Delete User Correctly,/g/user,PUT,200,2023-03-20 18:29:59,195,199,96,24,PASS
404,Delete Users,Delete User Correctly,/g/aaa/change_password,POST,200,2023-03-20 18:29:59,74,78,49,24,PASS
405,Delete Users,Delete User Correctly,/g/user,POST,200,2023-03-20 18:29:59,152,156,36,24,PASS
406,Delete Users,Delete User Correctly,/g/user,DELETE,200,2023-03-20 18:29:59,94,98,0,4,PASS
407,Delete Users,Delete User Correctly,/g/user/list,GET,200,2023-03-20 18:30:00,53,57,0,178,PASS
408,Delete Users,Try to Delete User - without id parameter,/g/user,DELETE,400,2023-03-20 18:30:00,104,109,0,36,PASS
409,Delete Users,Try to delete a layout - with an unexpected argument,/g/user,DELETE,400,2023-03-20 18:30:00,191,196,0,51,PASS
410,Forgot Password,Try to initiate forgot password for a pending user as Distributor user,/g/aaa/authenticate,POST,200,2023-03-20 18:30:00,313,316,74,589,PASS
411,Forgot Password,Try to initiate forgot password for a pending user as Distributor user,/g/aaa/authorize,POST,200,2023-03-20 18:30:00,2396,2411,697,2573,PASS
412,Forgot Password,Try to initiate forgot password for a pending user as Distributor user,/g/user,PUT,200,2023-03-20 18:30:03,2952,2956,96,24,PASS
413,Forgot Password,Try to initiate forgot password for a pending user as Distributor user,/g/aaa/forgot_password,POST,462,2023-03-20 18:30:06,1306,1309,38,12,PASS
414,Forgot Password,Try to initiate forgot password for a pending user as Distributor user,/g/user,DELETE,200,2023-03-20 18:30:07,2334,2339,0,4,PASS
415,Forgot Password,Try to initiate forgot password for a pending user as Reseller user,/g/aaa/authenticate,POST,200,2023-03-20 18:30:10,83,87,82,586,PASS
416,Forgot Password,Try to initiate forgot password for a pending user as Reseller user,/g/aaa/authorize,POST,200,2023-03-20 18:30:10,830,839,697,2070,PASS
417,Forgot Password,Try to initiate forgot password for a pending user as Reseller user,/g/user,PUT,200,2023-03-20 18:30:11,218,221,96,24,PASS
418,Forgot Password,Try to initiate forgot password for a pending user as Reseller user,/g/aaa/forgot_password,POST,462,2023-03-20 18:30:11,73,77,38,12,PASS
419,Forgot Password,Try to initiate forgot password for a pending user as Reseller user,/g/user,DELETE,200,2023-03-20 18:30:11,93,97,0,4,PASS
420,Forgot Password,Try to initiate forgot password for a pending user as End user,/g/aaa/authenticate,POST,200,2023-03-20 18:30:11,58,62,83,589,PASS
421,Forgot Password,Try to initiate forgot password for a pending user as End user,/g/aaa/authorize,POST,200,2023-03-20 18:30:11,794,797,697,1609,PASS
422,Forgot Password,Try to initiate forgot password for a pending user as End user,/g/user,PUT,200,2023-03-20 18:30:12,670,683,96,24,PASS
423,Forgot Password,Try to initiate forgot password for a pending user as End user,/g/aaa/forgot_password,POST,462,2023-03-20 18:30:13,69,73,38,12,PASS
424,Forgot Password,Try to initiate forgot password for a pending user as End user,/g/user,DELETE,200,2023-03-20 18:30:13,1175,1180,0,4,PASS
425,Forgot Password,Try to initiate forgot password for a disabled user as Distributor user,/g/aaa/authenticate,POST,200,2023-03-20 18:30:14,291,295,74,587,PASS
426,Forgot Password,Try to initiate forgot password for a disabled user as Distributor user,/g/aaa/authorize,POST,200,2023-03-20 18:30:14,2151,2156,697,2575,PASS
427,Forgot Password,Try to initiate forgot password for a disabled user as Distributor user,/g/user,PUT,200,2023-03-20 18:30:16,2450,2454,96,24,PASS
428,Forgot Password,Try to initiate forgot password for a disabled user as Distributor user,/g/aaa/change_password,POST,200,2023-03-20 18:30:19,2603,2609,49,24,PASS
429,Forgot Password,Try to initiate forgot password for a disabled user as Distributor user,/g/user,POST,200,2023-03-20 18:30:22,4127,4131,36,24,PASS
430,Forgot Password,Try to initiate forgot password for a disabled user as Distributor user,/g/user,POST,200,2023-03-20 18:30:26,4086,4090,36,24,PASS
431,Forgot Password,Try to initiate forgot password for a disabled user as Distributor user,/g/aaa/forgot_password,POST,412,2023-03-20 18:30:30,1763,1768,38,19,PASS
432,Forgot Password,Try to initiate forgot password for a disabled user as Distributor user,/g/user,DELETE,200,2023-03-20 18:30:32,2359,2364,0,4,PASS
433,Forgot Password,Try to initiate forgot password for a disabled user as Reseller user,/g/aaa/authenticate,POST,200,2023-03-20 18:30:34,173,176,82,587,PASS
434,Forgot Password,Try to initiate forgot password for a disabled user as Reseller user,/g/aaa/authorize,POST,200,2023-03-20 18:30:34,686,700,697,2070,PASS
435,Forgot Password,Try to initiate forgot password for a disabled user as Reseller user,/g/user,PUT,200,2023-03-20 18:30:35,150,158,96,24,PASS
436,Forgot Password,Try to initiate forgot password for a disabled user as Reseller user,/g/aaa/change_password,POST,200,2023-03-20 18:30:35,90,101,49,24,PASS
437,Forgot Password,Try to initiate forgot password for a disabled user as Reseller user,/g/user,POST,200,2023-03-20 18:30:35,138,143,36,24,PASS
438,Forgot Password,Try to initiate forgot password for a disabled user as Reseller user,/g/user,POST,200,2023-03-20 18:30:35,130,134,36,24,PASS
439,Forgot Password,Try to initiate forgot password for a disabled user as Reseller user,/g/aaa/forgot_password,POST,412,2023-03-20 18:30:36,75,78,38,19,PASS
440,Forgot Password,Try to initiate forgot password for a disabled user as Reseller user,/g/user,DELETE,200,2023-03-20 18:30:36,192,196,0,4,PASS
441,Forgot Password,Try to initiate forgot password for a disabled user as End user,/g/aaa/authenticate,POST,200,2023-03-20 18:30:36,65,69,83,590,PASS
442,Forgot Password,Try to initiate forgot password for a disabled user as End user,/g/aaa/authorize,POST,200,2023-03-20 18:30:36,189,193,697,1607,PASS
443,Forgot Password,Try to initiate forgot password for a disabled user as End user,/g/user,PUT,200,2023-03-20 18:30:36,133,137,96,24,PASS
444,Forgot Password,Try to initiate forgot password for a disabled user as End user,/g/aaa/change_password,POST,200,2023-03-20 18:30:36,134,138,49,24,PASS
445,Forgot Password,Try to initiate forgot password for a disabled user as End user,/g/user,POST,200,2023-03-20 18:30:37,182,187,36,24,PASS
446,Forgot Password,Try to initiate forgot password for a disabled user as End user,/g/user,POST,200,2023-03-20 18:30:37,932,943,36,24,PASS
447,Forgot Password,Try to initiate forgot password for a disabled user as End user,/g/aaa/forgot_password,POST,412,2023-03-20 18:30:38,109,114,38,19,PASS
448,Forgot Password,Try to initiate forgot password for a disabled user as End user,/g/user,DELETE,200,2023-03-20 18:30:38,119,124,0,4,PASS
449,Forgot Password,Suite Teardown,/g/aaa/logout,POST,204,2023-03-20 18:30:38,86,91,2,0,PASS
450,Update User,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-20 18:30:38,60,71,83,588,PASS
451,Update User,Suite Setup,/g/aaa/authorize,POST,200,2023-03-20 18:30:38,1716,1721,697,1608,PASS
452,Update User,Suite Setup,/g/user,PUT,200,2023-03-20 18:30:40,111,114,128,24,PASS
453,Update User,Suite Setup,/g/aaa/change_password,POST,200,2023-03-20 18:30:40,115,119,49,24,PASS
454,Update User,Suite Setup,/g/user,POST,200,2023-03-20 18:30:40,140,144,36,24,PASS
455,Update User,Suite Setup,/g/aaa/authenticate,POST,200,2023-03-20 18:30:41,65,68,72,588,PASS
456,Update User,Suite Setup,/g/aaa/authorize,POST,200,2023-03-20 18:30:41,125,128,697,1073,PASS
457,Update User,Update User Correctly - update names,/g/user,POST,200,2023-03-20 18:30:41,133,137,64,24,PASS
458,Update User,Update User Correctly - update names,/g/user,GET,200,2023-03-20 18:30:41,97,100,0,1055,PASS
459,Update User,Update User Correctly - update names,/g/user,GET,200,2023-03-20 18:30:41,123,127,0,1055,PASS
460,Update User,Update User Correctly - update first name only,/g/user,POST,200,2023-03-20 18:30:41,140,144,42,24,PASS
461,Update User,Update User Correctly - update first name only,/g/user,GET,200,2023-03-20 18:30:41,77,82,0,1054,PASS
462,Update User,Update User Correctly - update second name only,/g/user,POST,200,2023-03-20 18:30:41,168,172,41,24,PASS
463,Update User,Update User Correctly - update second name only,/g/user,GET,200,2023-03-20 18:30:42,72,76,0,1057,PASS
464,Update User,Update User Correctly - update mobile phone number only,/g/user,POST,200,2023-03-20 18:30:42,317,321,48,24,PASS
465,Update User,Update User Correctly - update mobile phone number only,/g/user,GET,200,2023-03-20 18:30:42,83,88,0,1070,PASS
466,Update User,Update User Correctly - update phone number only,/g/user,POST,200,2023-03-20 18:30:42,157,161,41,24,PASS
467,Update User,Update User Correctly - update phone number only,/g/user,GET,200,2023-03-20 18:30:42,119,124,0,1079,PASS
468,Update User,Update User Correctly - update street only,/g/user,POST,200,2023-03-20 18:30:42,148,151,63,24,PASS
469,Update User,Update User Correctly - update street only,/g/user,GET,200,2023-03-20 18:30:43,96,101,0,1118,PASS
470,Update User,Update User Correctly - update city only,/g/user,POST,200,2023-03-20 18:30:43,140,149,38,24,PASS
471,Update User,Update User Correctly - update city only,/g/user,GET,200,2023-03-20 18:30:43,142,147,0,1129,PASS
472,Update User,Update User Correctly - update state only,/g/user,POST,200,2023-03-20 18:30:43,134,138,39,24,PASS
473,Update User,Update User Correctly - update state only,/g/user,GET,200,2023-03-20 18:30:43,123,127,0,1137,PASS
474,Update User,Update User Correctly - update country only,/g/user,POST,200,2023-03-20 18:30:43,224,229,35,24,PASS
475,Update User,Update User Correctly - update country only,/g/user,GET,200,2023-03-20 18:30:44,100,109,0,1139,PASS
476,Update User,Update User Correctly - update postal_code only,/g/user,POST,200,2023-03-20 18:30:44,350,361,42,24,PASS
477,Update User,Update User Correctly - update postal_code only,/g/user,GET,200,2023-03-20 18:30:44,117,122,0,1142,PASS
478,Update User,Update User Correctly - update address,/g/user,POST,200,2023-03-20 18:30:44,164,169,145,24,PASS
479,Update User,Update User Correctly - update address,/g/user,GET,200,2023-03-20 18:30:44,105,110,0,1143,PASS
480,Update User,Update User Correctly - update address,/g/user,GET,200,2023-03-20 18:30:45,76,80,0,1143,PASS
481,Update User,Update User Correctly - update address,/g/user,GET,200,2023-03-20 18:30:45,93,96,0,1143,PASS
482,Update User,Update User Correctly - update address,/g/user,GET,200,2023-03-20 18:30:45,89,93,0,1143,PASS
483,Update User,Update User Correctly - update address,/g/user,GET,200,2023-03-20 18:30:45,97,101,0,1143,PASS
484,Update User,Suite Teardown,/g/aaa/authenticate,POST,200,2023-03-20 18:30:45,61,65,83,587,PASS
485,Update User,Suite Teardown,/g/aaa/authorize,POST,200,2023-03-20 18:30:45,210,213,697,1609,PASS
486,Update User,Suite Teardown,/g/user,DELETE,200,2023-03-20 18:30:45,121,125,0,4,PASS
487,Change Password,Try to change password with an unexpected argument as Distributor user,/g/aaa/authenticate,POST,200,2023-03-20 18:30:46,407,410,74,591,PASS
488,Change Password,Try to change password with an unexpected argument as Distributor user,/g/aaa/authorize,POST,200,2023-03-20 18:30:46,2422,2428,697,2575,PASS
489,Change Password,Try to change password with an unexpected argument as Distributor user,/g/aaa/change_password,POST,400,2023-03-20 18:30:49,1048,1052,32,32,PASS
490,Change Password,Try to change password with an unexpected argument as Reseller user,/g/aaa/authenticate,POST,200,2023-03-20 18:30:50,621,625,82,589,PASS
491,Change Password,Try to change password with an unexpected argument as Reseller user,/g/aaa/authorize,POST,200,2023-03-20 18:30:51,1235,1240,697,2070,PASS
492,Change Password,Try to change password with an unexpected argument as Reseller user,/g/aaa/change_password,POST,400,2023-03-20 18:30:53,67,71,48,31,PASS
493,Change Password,Try to change password with an unexpected argument as End user,/g/aaa/authenticate,POST,200,2023-03-20 18:30:53,74,78,83,588,PASS
494,Change Password,Try to change password with an unexpected argument as End user,/g/aaa/authorize,POST,200,2023-03-20 18:30:53,130,135,697,1609,PASS
495,Change Password,Try to change password with an unexpected argument as End user,/g/aaa/change_password,POST,400,2023-03-20 18:30:53,59,63,14,24,PASS
496,Change Password,Try to change password with an invalid user ID as Distributor user,/g/aaa/authenticate,POST,200,2023-03-20 18:30:53,304,307,74,589,PASS
497,Change Password,Try to change password with an invalid user ID as Distributor user,/g/aaa/authorize,POST,200,2023-03-20 18:30:54,1991,1996,697,2574,PASS
498,Change Password,Try to change password with an invalid user ID as Distributor user,/g/aaa/change_password,POST,404,2023-03-20 18:30:56,2790,2795,49,9,PASS
499,Change Password,Try to change password with an invalid user ID as Reseller userc,/g/aaa/authenticate,POST,200,2023-03-20 18:30:58,51,55,82,587,PASS
500,Change Password,Try to change password with an invalid user ID as Reseller userc,/g/aaa/authorize,POST,200,2023-03-20 18:30:58,680,692,697,2071,PASS
501,Change Password,Try to change password with an invalid user ID as Reseller userc,/g/aaa/change_password,POST,404,2023-03-20 18:30:59,66,70,49,9,PASS
502,Change Password,Try to change password with an invalid user ID as End user,/g/aaa/authenticate,POST,200,2023-03-20 18:30:59,50,53,83,587,PASS
503,Change Password,Try to change password with an invalid user ID as End user,/g/aaa/authorize,POST,200,2023-03-20 18:30:59,130,134,697,1609,PASS
504,Change Password,Try to change password with an invalid user ID as End user,/g/aaa/change_password,POST,404,2023-03-20 18:31:00,39,43,49,9,PASS
505,Change Password,Try to change password with invalid current password as Distributor user,/g/aaa/authenticate,POST,200,2023-03-20 18:31:00,292,295,74,587,PASS
506,Change Password,Try to change password with invalid current password as Distributor user,/g/aaa/authorize,POST,200,2023-03-20 18:31:00,2126,2129,697,2574,PASS
507,Change Password,Try to change password with invalid current password as Distributor user,/g/aaa/change_password,POST,406,2023-03-20 18:31:02,1050,1054,70,14,PASS
508,Change Password,Try to change password with invalid current password as Reseller user,/g/aaa/authenticate,POST,200,2023-03-20 18:31:03,49,58,82,589,PASS
509,Change Password,Try to change password with invalid current password as Reseller user,/g/aaa/authorize,POST,200,2023-03-20 18:31:03,1400,1410,697,2070,PASS
510,Change Password,Try to change password with invalid current password as Reseller user,/g/aaa/change_password,POST,406,2023-03-20 18:31:05,890,901,70,14,PASS
511,Change Password,Try to change password with invalid current password as End user,/g/aaa/authenticate,POST,200,2023-03-20 18:31:06,52,55,83,589,PASS
512,Change Password,Try to change password with invalid current password as End user,/g/aaa/authorize,POST,200,2023-03-20 18:31:06,292,296,697,1609,PASS
513,Change Password,Try to change password with invalid current password as End user,/g/aaa/change_password,POST,406,2023-03-20 18:31:06,71,75,70,14,PASS
514,Change Password,Try to set password that is too short as Distributor user,/g/aaa/authenticate,POST,200,2023-03-20 18:31:06,291,294,74,588,PASS
515,Change Password,Try to set password that is too short as Distributor user,/g/aaa/authorize,POST,200,2023-03-20 18:31:06,2060,2064,697,2574,PASS
516,Change Password,Try to set password that is too short as Distributor user,/g/user,PUT,200,2023-03-20 18:31:09,3137,3142,96,24,PASS
517,Change Password,Try to set password that is too short as Distributor user,/g/aaa/change_password,POST,400,2023-03-20 18:31:12,1415,1419,43,210,PASS
518,Change Password,Try to set password that is too short as Distributor user,/g/user,DELETE,200,2023-03-20 18:31:13,2569,2574,0,4,PASS
519,Change Password,Try to set password that is too short as Reseller user,/g/aaa/authenticate,POST,200,2023-03-20 18:31:16,50,54,82,589,PASS
520,Change Password,Try to set password that is too short as Reseller user,/g/aaa/authorize,POST,200,2023-03-20 18:31:16,760,769,697,2071,PASS
521,Change Password,Try to set password that is too short as Reseller user,/g/user,PUT,200,2023-03-20 18:31:17,163,167,96,24,PASS
522,Change Password,Try to set password that is too short as Reseller user,/g/aaa/change_password,POST,400,2023-03-20 18:31:17,92,96,43,210,PASS
523,Change Password,Try to set password that is too short as Reseller user,/g/user,DELETE,200,2023-03-20 18:31:17,80,91,0,4,PASS
524,Change Password,Try to set password that is too short as End user,/g/aaa/authenticate,POST,200,2023-03-20 18:31:17,58,61,83,588,PASS
525,Change Password,Try to set password that is too short as End user,/g/aaa/authorize,POST,200,2023-03-20 18:31:17,118,122,697,1609,PASS
526,Change Password,Try to set password that is too short as End user,/g/user,PUT,200,2023-03-20 18:31:17,101,105,96,24,PASS
527,Change Password,Try to set password that is too short as End user,/g/aaa/change_password,POST,400,2023-03-20 18:31:18,83,87,43,210,PASS
528,Change Password,Try to set password that is too short as End user,/g/user,DELETE,200,2023-03-20 18:31:18,131,136,0,4,PASS
529,Change Password,Change user password using user id as Distributor user,/g/aaa/authenticate,POST,200,2023-03-20 18:31:18,289,293,74,589,PASS
530,Change Password,Change user password using user id as Distributor user,/g/aaa/authorize,POST,200,2023-03-20 18:31:18,1980,1984,697,2574,PASS
531,Change Password,Change user password using user id as Distributor user,/g/user,PUT,200,2023-03-20 18:31:20,2666,2669,96,24,PASS
532,Change Password,Change user password using user id as Distributor user,/g/aaa/change_password,POST,200,2023-03-20 18:31:23,1900,1910,49,24,PASS
533,Change Password,Change user password using user id as Distributor user,/g/user,DELETE,200,2023-03-20 18:31:25,2496,2501,0,4,PASS
534,Change Password,Change user password using user id as Reseller user,/g/aaa/authenticate,POST,200,2023-03-20 18:31:27,59,62,82,587,PASS
535,Change Password,Change user password using user id as Reseller user,/g/aaa/authorize,POST,200,2023-03-20 18:31:27,780,791,697,2071,PASS
